date,000001.SH,T.CFE,S0147027
2025-06-12,3402.658,108.995,782.6
2025-06-13,3376.996,109.02,794.0
2025-06-16,3388.7293,109.015,791.0
2025-06-17,3387.4049,109.16,784.62
2025-06-18,3388.8086,109.14,785.06
2025-06-19,3362.1082,109.135,781.54
2025-06-20,3359.8954,109.15,778.52
2025-06-23,3381.5816,109.155,779.02
2025-06-24,3420.566,109.025,770.48
2025-06-25,3455.9736,108.995,772.48
2025-06-26,3448.4534,108.95,773.82
2025-06-27,3424.2267,109.045,765.62
2025-06-30,3444.4256,108.895,765.78
2025-07-01,3457.7474,109.005,772.24
2025-07-02,3454.7924,109.13,771.82
2025-07-03,3461.1506,109.105,775.52
2025-07-04,3472.3192,109.1,772.52
2025-07-07,3473.1271,109.105,768.9
2025-07-08,3497.4753,109.02,772.8
2025-07-09,3493.0495,109.05,764.6
2025-07-10,3509.6818,108.845,770.48
2025-07-11,3510.1772,108.83,770.48
2025-07-14,3519.6498,108.73,778.5
2025-07-15,3504.9988,108.89,773.0
2025-07-16,3503.7769,108.835,774.26
2025-07-17,3516.8255,108.885,773.96
2025-07-18,3534.4827,108.79,774.6
2025-07-21,3559.7912,108.76,779.32
2025-07-22,3581.8611,108.635,782.5
2025-07-23,3582.298,108.52,790.3
2025-07-24,3605.7269,108.22,776.24
2025-07-25,3593.6553,108.18,774.7
2025-07-28,3597.9369,108.395,772.0
2025-07-29,3609.7113,108.13,768.68
2025-07-30,3615.7167,108.3,770.34
2025-07-31,3573.2082,108.485,766.8
2025-08-01,3559.9518,108.435,767.44
2025-08-04,3583.3088,108.47,778.28
2025-08-05,3617.5976,108.54,779.6
2025-08-06,3633.9949,108.555,781.18
2025-08-07,3639.6666,108.615,782.52
2025-08-08,3635.1281,108.64,784.84
2025-08-11,3647.5467,108.495,777.5
2025-08-12,3665.9177,108.42,774.4
2025-08-13,3683.4648,108.435,774.38
2025-08-14,3666.4426,108.325,777.02
2025-08-15,3696.7705,108.295,776.46
2025-08-18,3728.0273,108.015,776.28
2025-08-19,3727.2879,108.055,773.64
2025-08-20,3766.2104,107.855,771.62
2025-08-21,3771.0989,107.855,774.0
2025-08-22,3825.7592,107.66,771.92
2025-08-25,3883.5617,107.95,778.02
2025-08-26,3868.382,107.995,780.12
2025-08-27,3800.3499,108.02,780.14
2025-08-28,3800.3499,108.02,781.76
2025-08-29,3857.9274,107.81,783.0
2025-09-01,3875.5304,108.0,799.0
2025-09-02,3858.1334,107.955,803.38
2025-09-03,3813.5566,108.16,813.3
2025-09-04,3765.8759,108.26,812.34
2025-09-05,3812.5143,107.95,814.4
2025-09-08,3826.8407,107.865,827.98
2025-09-09,3807.2923,107.775,832.2
2025-09-10,3812.2212,107.49,837.0
2025-09-11,3875.3094,107.58,832.5
2025-09-12,3870.5984,107.71,832.5
2025-09-15,3860.5036,107.805,831.0
2025-09-16,3861.8651,108.0,842.08
2025-09-17,3876.3409,108.155,835.08
2025-09-18,3831.6562,108.08,824.1
2025-09-19,3820.0894,107.835,827.5
2025-09-22,3828.5764,107.975,843.0
2025-09-23,3821.8327,107.715,851.92
2025-09-24,3853.6422,107.65,856.04
2025-09-25,3853.3021,107.61,851.74
2025-09-26,3828.106,107.68,852.58
