date,000001.SH,T.CFE,S0147027
2023-04-06,2.1192083048404697e-05,-0.00014945449110748132,0.01459157234419739
2023-04-07,0.0045334701028911795,0.0019930244145491827,-0.000224014336917433
2023-04-10,-0.0036926707672033654,0.000546991546494402,-0.00963477481514674
2023-04-11,-0.000539097167732705,0.0015903782118185106,0.0038461538461538325
2023-04-12,0.004107683841342746,0.0006450652508311894,0.00964615731350027
2023-04-13,-0.0026502310544155305,-0.000644649409897835,-0.002187597660609941
2023-04-14,0.005963390752997011,-0.0003473428273705892,0.008948545861297452
2023-04-17,0.014216546428001742,-0.001538767000893504,-0.0022172949002217113
2023-04-18,0.0022807414735810383,0.0011434253044990683,-0.01471111111111112
2023-04-19,-0.006837794082699689,0.0004469162776838953,-0.0005864044386304501
2023-04-20,-0.0009190451295281177,-0.00014890554424973335,-0.00022567250406213546
2023-04-21,-0.019534569179790684,0.0017871326449563352,-0.0031149835221886413
2023-04-24,-0.007828683463801389,0.0005946481665013437,-0.0022190019020015272
2023-04-25,-0.0032183117060351485,-4.9524564183833775e-05,0.007579539781237266
2023-04-26,-0.00023618079693599192,0.0013372294586697642,0.002567567567567597
2023-04-27,0.006673752641079611,0.0020773568107625984,0.003055218582917796
2023-04-28,0.011379036949687116,-0.00044422507403751865,0.009406494960806144
2023-05-04,0.008179913871697586,0.0012838872154461445,0.014067006878189625
2023-05-05,-0.004762303143745594,0.0029097006460521158,0.004157185366707505
2023-05-08,0.018143874403104387,-0.0019669551534224894,-0.014075914062840367
2023-05-09,-0.010996424274778316,0.000640520299566294,-0.005259900990098987
2023-05-10,-0.011472268558081145,0.0015756561130533253,0.014219062430570917
2023-05-11,-0.002892125473306306,0.001278206577847607,-0.003285870755750264
2023-05-12,-0.011236961676253876,-0.0007855845239848058,-0.003296703296703285
2023-05-15,0.01172694254874429,-0.0005405139796569314,0.0
2023-05-16,-0.005965228222467811,9.83284169124854e-05,-0.005600882028665932
2023-05-17,-0.0020526970112374476,-0.000786549995084096,-0.004213233989710741
2023-05-18,0.003985071700172149,0.0,-0.001915111566383132
2023-05-19,-0.004178605782229283,-0.0031978746433138916,-0.0038375725122712367
2023-05-22,0.003937181610941476,0.0005429149597748761,0.004389894284178464
2023-05-23,-0.015237998857929758,0.0021704814522494065,-0.004281509232004321
2023-05-24,-0.012780517016928394,-4.9222287851868884e-05,0.005061363432768973
2023-05-25,-0.0010886654663232465,-0.0010337189269012947,-0.004411961317349222
2023-05-26,0.0035121477930333267,-0.0010840642554449387,-0.0052372426141451545
2023-05-29,0.0027843079905462975,0.001282557221783609,8.999685011024106e-05
2023-05-30,0.0008582785308619556,-0.0005911912503693273,-0.0018447694038244977
2023-05-31,-0.00609416876978941,0.0008873114463174847,0.014199423007573042
2023-06-01,2.187504797834805e-05,0.0012805358550040946,-8.889283968183115e-05
2023-06-02,0.007936661731626549,-0.003492375799311387,0.0028003733831176714
2023-06-05,0.0007344735650505196,0.0017276272274051596,-0.01134751773049647
2023-06-06,-0.011477579946548078,0.0014782694392432294,0.0064562410329984665
2023-06-07,0.0007568207756518675,0.000787246604998959,0.0012473271560939914
2023-06-08,0.004949341549755015,-0.0007374631268436405,-0.004716141662217455
2023-06-09,0.005545207992754486,0.0026076260762608605,0.008001788109074814
2023-06-12,-0.0007959075393044746,-9.814505839633725e-05,0.0005321743758037734
2023-06-13,0.0014989313788111858,0.0026010993325480403,0.0027037808607772718
2023-06-14,-0.0014487239187482848,0.000489500220275163,-0.0031827424630890278
2023-06-15,0.007428455850588822,-0.0034248250892899845,-0.0027494456762749975
2023-06-16,0.006258578493269162,-0.0025528990132064333,-0.0008893632159373555
2023-06-19,-0.005354907096101202,-0.0013781562238519562,0.0018693252625956447
2023-06-20,-0.004742574165282676,0.0013307703681797456,0.00022212350066652675
2023-06-21,-0.013104604765488026,0.0008860011813349722,-0.003464357095269821
2023-06-26,-0.014785385326644418,0.0005409658699713216,0.0003565539064935841
2023-06-27,0.012322594776537521,-0.0008847382649298519,-0.0004900868790376212
2023-06-28,-2.0975451291316283e-05,0.0013282825798197617,-0.003298564678612892
2023-06-29,-0.00219309370817955,0.00039304313648425016,0.006887298747763726
2023-06-30,0.006184394251700587,0.0017679992142225487,-0.006662521097983487
2023-07-03,0.013089283116071826,-0.0010785371114815367,0.0080933643355392
2023-07-04,0.00042361608828689334,-0.0013250883392225132,-0.004435573297848716
2023-07-05,-0.006902893531457344,0.001670843776107045,0.0004455335263979787
2023-07-06,-0.005390129139266953,-0.000588725899033582,0.0
2023-07-07,-0.0027968774898030624,0.0007854302685188497,0.0
2023-07-10,0.002216911594948856,0.0003924069259821916,0.0024493431307057723
2023-07-11,0.005515754648116156,0.0006864427555774988,0.0
2023-07-12,-0.007832979953290575,4.899799108226688e-05,0.0
2023-07-13,0.012623470663946312,-0.0004899559039686086,0.0017769880053308817
2023-07-14,0.0003773235119635121,-0.00034313725490198177,0.0
2023-07-17,-0.008670163880471704,0.0017653116265383684,0.0
2023-07-18,-0.003679458609214148,0.000783200352440172,0.011308203991130972
2023-07-19,0.0003176226204844035,-0.0004891171435558173,0.01179565884674405
2023-07-20,-0.009163896440073538,0.0009297773427943135,-0.0009534541041865685
2023-07-21,-0.000560589262355693,0.0008311332746651079,-0.006029845566545289
2023-07-24,-0.0011315304021294326,0.0006838942894826783,-0.00043643346571808905
2023-07-25,0.021288583058104882,-0.005613863802782504,-0.004846526655896688
2023-07-26,-0.0026282976999099095,0.0021600392734413276,0.0038610038610040753
2023-07-27,-0.0019723689019259805,0.0010287057901441354,0.0024038461538460343
2023-07-28,0.01842115710376202,-0.0011255199412771866,-0.007499454981469311
2023-07-31,0.00461368827748454,-0.000685871056241516,-0.0005711022272986144
2023-08-01,-2.7498907791967397e-05,0.00019609765663308742,0.00356043956043961
2023-08-02,-0.008890747724372372,0.0007842368395254429,-0.0009198020235644533
2023-08-03,0.005755390081026324,0.0012733862278382357,-0.004340201665935961
2023-08-04,0.0023233308619339255,0.0002934846409705649,-0.0014530403769099642
2023-08-07,-0.0058554157463485135,0.0005867970660147215,0.001940206367404551
2023-08-08,-0.002512060044949971,0.0003909686247678401,0.00026406126221290016
2023-08-09,-0.0049478019453725874,-0.00014655593551538004,-0.0006599788806758156
2023-08-10,0.0031046513459278557,-0.00034201397371369513,-0.0020692995200985997
2023-08-11,-0.020067752943662365,0.0005865102639297515,0.005911938586429022
2023-08-14,-0.0033929001444854556,0.0008792497069167737,-0.0018859649122807687
2023-08-15,-0.0007083377590023643,0.002489019033674822,0.000790965417234224
2023-08-16,-0.008201088869199236,0.0010710286743584874,0.0036004390779362794
2023-08-17,0.0043209676864846,-0.0009239896902203393,-0.0003062519140744069
2023-08-18,-0.010047066773169355,0.0009735202492211492,-0.002319474835886237
2023-08-21,-0.012444407690664572,0.002285547558840806,0.0047374654559810825
2023-08-22,0.008844583651540727,-0.0037843869778273476,-0.0018773193625846174
2023-08-23,-0.013438209719742189,-0.0001461062679588565,0.0020995538448078666
2023-08-24,0.0012479851153948118,0.000146127618119829,0.00458315146224364
2023-08-25,-0.0058947963203040965,-0.0016071689475478657,-0.005257440799478652
2023-08-28,0.01127962056538645,-0.00053658536585377,0.0027954922687167816
2023-08-29,0.012021546381548509,-0.001464200302601304,0.0022214478613118427
2023-08-30,0.0003988664513931983,0.0010753213744563173,0.004824199226389547
2023-08-31,-0.005502181526949257,9.765148186136052e-05,0.01025086505190309
2023-09-01,0.004285522336718195,-0.002978079382902954,-0.0048379500792054
2023-09-04,0.013983450457316415,-0.0016159044168054804,-0.005980037859232401
2023-09-05,-0.00714213702522426,-0.00039236843395940024,0.0025102791603548447
2023-09-06,0.0011753855200151708,-0.002207938766498163,0.00764149721538665
2023-09-07,-0.011312137459350669,-0.000885129819040209,-0.003427592116538203
2023-09-08,-0.0018041525935430514,0.0009351314105718878,0.00034393809114363627
2023-09-11,0.008361324573651796,0.0005900575306092559,0.019210933470861224
2023-09-12,-0.0018199497960245115,0.0004422821760283746,-0.008981657179000568
2023-09-13,-0.004460355594808174,0.0014245014245013454,0.0
2023-09-14,0.0011156341223430566,0.00132437337518998,0.0
2023-09-15,-0.002817065743784042,-0.0025472714803564944,0.0
2023-09-18,0.0026264188387024046,-0.0009822217856793047,-0.006169687686154446
2023-09-19,-0.00031197096776158784,0.0002949562481564527,0.005480155841931733
2023-09-20,-0.00524448866763505,-0.00019657951641438576,0.0023845007451563927
2023-09-21,-0.007677779854832867,0.001474636256390216,-0.00029735355337490166
2023-09-22,0.015473331126744538,-0.0025031903406302902,-0.0012322597093565868
2023-09-25,-0.0053710670011117845,-0.000541258672440037,0.0023399276749627163
2023-09-26,-0.004279904227975417,0.0003938558487592836,-0.0011035653650254273
2023-09-27,0.0016255824842730249,0.00019685039370087587,-0.00713860797144561
2023-09-28,0.00101685840987642,0.0016236961228104363,-0.017161687922622626
2023-10-09,-0.00435717975320371,0.000147369455224311,-0.009187894622251336
2023-10-10,-0.007002532578794907,-0.0009823182711198308,-0.009229146523688114
2023-10-11,0.0012095006298864508,-0.0020648967551623043,-0.0004435770049679988
2023-10-12,0.009400947516099434,0.0007389890629618812,0.006700985177953367
2023-10-13,-0.006371374735364088,0.000935361591099193,-0.00039673793255456946
2023-10-16,-0.004626179257006258,0.0009344875073775682,0.009878285411889287
2023-10-17,0.0031502892336001675,-0.0014741290354280956,0.012008733624454093
2023-10-18,-0.00803847217074749,-0.0005413119433099745,0.008543689320388292
2023-10-19,-0.017431009636808326,-0.002954209748892156,0.006460445813545546
2023-10-20,-0.0074316061251747945,0.0021728395061728634,0.010584934534942914
2023-10-23,-0.014671921452428904,0.0011826155513945391,-0.00021032263492193337
2023-10-24,0.007808821126371601,-0.0010827837385569694,-0.006142712891282431
2023-10-25,0.004007030211592655,0.002315727236893883,0.0
2023-10-26,0.004769723818542904,-0.0004424126235068604,0.007027347388028016
2023-10-27,0.009866816549025659,0.00014753614635587553,8.407600470827781e-05
2023-10-30,0.0012489958692207814,0.00039337168707276327,0.0004203446826398505
2023-10-31,-0.0009209832267071949,0.0016220201523715616,0.0005882352941175562
2023-11-01,0.0014263753595586959,0.0002453626459908431,-0.006256823717141091
2023-11-02,-0.004522115136682769,0.0017661776971005239,0.0028311852947389138
2023-11-03,0.0071083467706483106,-0.00039179195846994475,0.0
2023-11-06,0.00911073675422136,0.0003919455195726673,0.0
2023-11-07,-0.00037300421248231963,-0.000489739948087542,-0.0013483903590089108
2023-11-08,-0.0016017886809265303,0.001028957812729825,-0.005738396624472619
2023-11-09,0.00029701485329791666,-0.00034263338228102125,0.005983703955185993
2023-11-10,-0.004686535053852858,0.0006365372374284028,0.0
2023-11-13,0.0024886722306791675,0.00014679976512033122,0.0
2023-11-14,0.0031305750875034732,-0.0010763735994911983,0.0
2023-11-15,0.005485639515557139,-9.795758436592639e-05,0.0
2023-11-16,-0.007129930967977982,0.001224589762429673,-0.005863741826618973
2023-11-17,0.0011274610850078304,0.0,0.0030552490876687433
2023-11-20,0.004568411999153366,-4.8923679060730585e-05,-0.011422286149420424
2023-11-21,-0.00012589955197295222,-0.0009295953813787117,-0.001882916809311852
2023-11-22,-0.00792774861300749,-0.0019098922624877224,-0.002057966043560344
2023-11-23,0.005994589978811415,-0.002747657131642267,-0.001546657501288795
2023-11-24,-0.006820862455918064,0.000688806888068827,0.000645438898450923
2023-11-27,-0.0030488609940039213,-0.0010816657652785722,0.008987314556009318
2023-11-28,0.0022608765866756197,0.002362553526603417,0.0034094783498124226
2023-11-29,-0.00555102763501536,0.0006874539651362532,0.007772680937818688
2023-11-30,0.0026426625070483656,0.00019628048481279414,0.001980865680448529
2023-12-01,0.0006479577810500903,0.0005396654074472096,-0.001346008244300534
2023-12-04,-0.002876994657471821,-0.0007355104442483551,0.01162496841041194
2023-12-05,-0.016744738139737758,0.0010304725452672248,-0.013614788908318798
2023-12-06,-0.0011312803681491346,-0.0002941176470588891,-0.002279346587311659
2023-12-07,-0.0009186127246909592,0.0008826125330980705,0.0018191817912593944
2023-12-08,0.001130501349855706,-4.899078973152893e-05,0.0013935810810810079
2023-12-11,0.007367793350084195,0.001910734407917225,-0.007379918188335499
2023-12-12,0.004011214002895169,-0.0003422982885085135,-0.005013170192879612
2023-12-13,-0.011545835908438051,0.002543657975835112,-0.00042698548249353596
2023-12-14,-0.003292619822561682,-0.0011710173212977626,0.01495087569414788
2023-12-15,-0.0055521730149684645,0.0017097357237065847,-0.0016835016835017313
2023-12-18,-0.003994213467688912,-0.0005364283624306188,-0.0002529510961214454
2023-12-19,0.0005415579535932302,0.0005367162722615948,0.001855444041494625
2023-12-20,-0.01032645444120217,-0.0004876621476640475,0.0012206414681370514
2023-12-21,0.005721803201367726,0.0010733801717408564,-0.00092487493168536
2023-12-22,-0.0013498063822540152,0.0007798030997172578,0.005722701451714718
2023-12-25,0.0013851497021108994,0.0018018895490405917,0.0020501234257981338
2023-12-26,-0.0068294552380649964,-9.722424772740101e-05,0.000876826722338242
2023-12-27,0.00542799531418825,0.000777869609606574,0.004797463601852181
2023-12-28,0.013754721122915203,-0.0011658974981781922,-8.30357884248345e-05
2023-12-29,0.006847150653187306,0.00038908613394283975,0.0013286829430327884
2024-01-02,-0.004255084850935287,-0.001166804414410083,-0.0027367722673743433
2024-01-03,0.0016781014545503847,0.0008761255779996535,-0.0018711018711018435
2024-01-04,-0.004346992053779641,0.0,0.0035825869610497385
2024-01-05,-0.008518053692106453,0.001313037980839482,0.0
2024-01-08,-0.014217410020055832,-0.0002428363283147883,0.004524511228259476
2024-01-09,0.001978640695936784,0.0017488462472674549,0.004917355371900856
2024-01-10,-0.005374230714075834,-0.001357839096067126,-0.007977301698260608
2024-01-11,0.003109390432776804,0.00024280095177964256,0.03274611398963723
2024-01-12,-0.0016189353320329447,-0.0021361297213321473,0.0
2024-01-15,0.0014968544681950302,0.0005838279653596068,-0.05679309652819586
2024-01-16,0.002667021632054567,-0.00048623942429248945,0.026936170212765953
2024-01-17,-0.020861657851727555,0.0015080755010703495,-0.008163096175361484
2024-01-18,0.004294408076297662,-0.0007771894885121311,-0.0016293449197861687
2024-01-19,-0.004745476281596717,0.0013611394681833922,0.00359877808929987
2024-01-22,-0.026812115598910058,0.001262197194038528,-0.0030021265062752933
2024-01-23,0.0053100853055167985,-0.001018181818181807,0.0005855045794822544
2024-01-24,0.017970417141424333,0.0003882741215297525,-0.001170323928944672
2024-01-25,0.030252995642788383,0.0008732777023092719,-0.0038498556304138454
2024-01-26,0.0014156387199142362,-0.0005332040717402897,0.004032766225582796
2024-01-29,-0.009231836450179443,0.001115476017265582,0.0021338019329735225
2024-01-30,-0.018322191224392714,0.0023253560701483877,0.0017952571810286866
2024-01-31,-0.014830597246462851,0.001159980666988858,0.0013752865180245433
2024-02-01,-0.00638608290866205,-0.0007241479192815481,0.0021641418345264007
2024-02-02,-0.014648900873170945,0.00028986907580086374,0.004028239202657824
2024-02-05,-0.010243751996225847,0.0009176527408838453,-0.008148240062869627
2024-02-06,0.03230755851283318,-0.003281219841729466,-0.002001668056713979
2024-02-07,0.014414698621896704,0.0012587141750579622,0.0036353000167139715
2024-02-08,0.01279558126322855,-0.0015472391451503142,0.0012906449061160785
2024-02-19,0.015576520518906456,0.0015980629539951163,-0.003742203742203798
2024-02-20,0.0041869148860145255,0.0007735821689309752,4.1736227045063856e-05
2024-02-21,0.009657203391541191,0.0014010338663703603,0.0002504069112305718
2024-02-22,0.01267460615130922,0.0012060980316479508,-0.00045896440939618977
2024-02-23,0.005529190647786342,4.818580446186438e-05,-0.0007931207213224267
2024-02-26,-0.009271215732003957,0.0010600366194468691,0.001879934828925789
2024-02-27,0.012918479846018016,-0.000288794763188327,0.00179301142523558
2024-02-28,-0.019110817058122676,0.0017332691381801713,-0.0018730489073880419
2024-02-29,0.019378519360871316,0.0005767567047967326,0.004378648874061586
2024-03-01,0.003929859770483324,-0.004323181861850323,0.004650197218185603
2024-03-04,0.00405847942088533,0.0022192203782323006,0.0033475224201346965
2024-03-05,0.002792611667369327,0.0008664677000094212,0.01573440975368645
2024-03-06,-0.0025796370495096976,0.002260484801846818,0.0037712895377128852
2024-03-07,-0.004121672634072038,-0.0006718172657036448,0.007958631277017014
2024-03-08,0.0061497958661773655,-0.0006722689075630006,0.012344689378757545
2024-03-11,0.00736574477271823,-0.0006727211570805025,-0.002731807744081216
2024-03-12,-0.004080359127918154,-0.0018752704717025503,0.0
2024-03-13,-0.003959639193896414,0.0009153097600924642,0.0
2024-03-14,-0.001840014565837489,-0.001636424892910493,0.0
2024-03-15,0.005398531034756848,0.0013498529624451638,0.005399182182698858
2024-03-18,0.009916173642822601,0.0004814404698858521,-0.006831194471865754
2024-03-19,-0.007186687318484264,0.0018767143063374014,0.002624045801526753
2024-03-20,0.00552773420590702,-0.001681075888568695,0.0009517011658337626
2024-03-21,-0.0008354423417011869,0.0013952369497232109,0.01961017352032335
2024-03-22,-0.009450221685066373,-0.0024983184395117597,-0.0064498581808291044
2024-03-25,-0.007128563149697675,-0.0001444947500240934,0.0017206992295959456
2024-03-26,0.0017101379883821544,-0.0002890312635484005,0.0018739020105407178
2024-03-27,-0.01264797676937357,0.0013973883293980638,0.004208393406850197
2024-03-28,0.005854990754187384,-9.623712828399356e-05,0.006906988475418263
2024-03-29,0.010131753012857514,0.0020211742059672577,0.01861343404370097
2024-04-01,0.011907172868414362,-0.003121698203822909,0.00824757869249404
2024-04-02,-0.000786383579842953,0.0012044129691188843,0.0008630393996247321
2024-04-03,-0.0018415532488794684,0.0011067269752671471,0.014246616428598147
2024-04-08,-0.007247036690076092,0.0008171112713288853,0.02302886925664449
2024-04-09,0.0004871264775672124,0.0012486792815291636,0.004841740135857808
2024-04-10,-0.006954811667196914,-0.0009593246354565599,0.0026968716289104133
2024-04-11,0.0022830311902393152,0.0003360860380257069,-0.0039447731755425375
2024-04-12,-0.004868721274580712,0.002111831053515756,0.017929792979298087
2024-04-15,0.012553214989301953,0.00019158005651620513,-0.003360096204859886
2024-04-16,-0.016455114997898757,0.0004309725614135562,0.004471573568032072
2024-04-17,0.021387111252984203,4.78652115643019e-05,-0.0018725268513285487
2024-04-18,0.0009259679506994356,0.0013880246972670651,-0.003185727938833982
2024-04-19,-0.002915727107251742,-0.00033457604435516153,0.000816732360356287
2024-04-22,-0.006741938125334079,0.0006693760459000053,-0.013340902639795593
2024-04-23,-0.007428803671502893,0.0019112236609488686,-0.018807537399309404
2024-04-24,0.007559553305740874,-0.0034813295817635037,0.0035550668865675927
2024-04-25,0.002652929860635922,-9.57120980091819e-05,-0.0018625374333502975
2024-04-26,0.01170549313767233,-0.0026323346415239035,0.007024989938165582
2024-04-29,0.00790235637048431,-0.003934929699121792,-0.00032699923700185707
2024-04-30,-0.0026400854315159483,0.0031796502384737746,-0.001817256669331968
2024-05-06,0.011561329794969044,0.0,-0.011251092339061963
