date,corr_1M,corr_6M,corr_1Y
2022-09-30,0.03983249753188619,-0.1465962455186301,-0.09084957375759935
2022-10-10,-0.13508761670206715,-0.20459457277577028,-0.09944643289643477
2022-10-11,-0.13400951108926248,-0.2126913935225048,-0.10313837151116242
2022-10-12,-0.0058059881076869034,-0.20615338586975313,-0.09514931543101396
2022-10-13,-0.04440292928391667,-0.20709672928648729,-0.09758660391365757
2022-10-14,0.17016129849929626,-0.16687349888862882,-0.08389561285357311
2022-10-17,0.16439624902738798,-0.16548011203156388,-0.08285752815594584
2022-10-18,0.298390319527702,-0.19256696116759292,-0.08254199987272498
2022-10-19,0.27463522036978405,-0.1851297566430852,-0.07883108320207224
2022-10-20,0.26095902569314017,-0.17632223971780103,-0.07608375064014815
2022-10-21,0.2595372880262715,-0.1767046746994171,-0.06693358582104508
2022-10-24,0.11764502880766117,-0.19307715583399873,-0.07445742623226831
2022-10-25,0.10616505294371581,-0.20516138735171996,-0.07396184455482292
2022-10-26,0.14459440677089935,-0.19795404700964317,-0.0707748266566519
2022-10-27,0.13603117541176454,-0.20369194448882902,-0.07188155856249784
2022-10-28,0.07372160815927775,-0.20701764291005412,-0.07526493019850501
2022-10-31,0.06773957369545001,-0.20739894957983754,-0.08752043058169838
2022-11-01,-0.1111742258732942,-0.19797483716302194,-0.10407811811521794
2022-11-02,-0.16495061435178002,-0.20345793104747908,-0.10579255827524094
2022-11-03,-0.23493101135650662,-0.19642873521253174,-0.10906190847562885
2022-11-04,-0.3343560659882627,-0.20800744870634374,-0.11483670483841588
2022-11-07,-0.34834416612204394,-0.23584449717861034,-0.11455925555887259
2022-11-08,-0.26675034650130486,-0.23816897130436557,-0.11520530388454253
2022-11-09,-0.2515178076030107,-0.23647731956232282,-0.11507750201571991
2022-11-10,-0.3199527728216829,-0.23305748495040746,-0.11357547163985719
2022-11-11,-0.446533946288818,-0.2752494647809349,-0.13021796328023158
2022-11-14,-0.47482860931375526,-0.2564190648710385,-0.12857092931703934
2022-11-15,-0.4273686436468904,-0.24711190931325897,-0.12290872047869252
2022-11-16,-0.3959440271179591,-0.23567028562325,-0.11970766498922503
2022-11-17,-0.3365818783191073,-0.22192579076807561,-0.1174454577999168
2022-11-18,-0.3256771800074894,-0.2187288762805164,-0.1133501649493515
2022-11-21,-0.3408446598177073,-0.22076598282839127,-0.11460802797283198
2022-11-22,-0.2704050002696172,-0.22132568545174194,-0.11467729325960806
2022-11-23,-0.265926557884428,-0.2132795232200351,-0.11423947424461592
2022-11-24,-0.31109774855295086,-0.212107997697521,-0.10902749547974078
2022-11-25,-0.29569479511476215,-0.21614996614775295,-0.11197929283106682
2022-11-28,-0.2107090614097246,-0.20760375739054207,-0.1079168764596014
2022-11-29,-0.24081896944376857,-0.24470019653943953,-0.12361032004263166
2022-11-30,-0.24433303884309532,-0.24394020112116518,-0.12306790345579602
2022-12-01,-0.19029954508787142,-0.22425645938901384,-0.11465208564271541
2022-12-02,-0.1906839580818532,-0.21382209084186005,-0.10927941895898063
2022-12-05,-0.16410730371209745,-0.21288020933171264,-0.1103628476924775
2022-12-06,-0.17034721727629318,-0.21590159507528028,-0.11237352288941665
2022-12-07,-0.1630521973772385,-0.21087030109293373,-0.11422575268354739
2022-12-08,-0.16167946745718415,-0.2123452197588532,-0.11400176400273695
2022-12-09,-0.15131278321987093,-0.21290145754696146,-0.11239341100539967
2022-12-12,-0.05086519474365519,-0.20877754488817998,-0.1123753153298716
2022-12-13,-0.06238201034273748,-0.2054041100625016,-0.11237639441602797
2022-12-14,-0.08468696135090918,-0.1983855660334836,-0.10795840337319175
2022-12-15,-0.12342496159944576,-0.19830809285661213,-0.1071524478905774
2022-12-16,-0.19532515687056298,-0.19328227474497636,-0.10441760577063497
2022-12-19,-0.2929206090875497,-0.19996833396707997,-0.10927973742892703
2022-12-20,-0.18600176268080207,-0.19278384248464128,-0.10070636356219541
2022-12-21,-0.18278500145897159,-0.18677722743478903,-0.09892976163874864
2022-12-22,-0.1884969923464448,-0.18691008743499182,-0.10208229800816748
2022-12-23,-0.18271593846429887,-0.1819420829773495,-0.10135012195943044
2022-12-26,-0.17370883801257628,-0.1769469032930114,-0.1017884337404388
2022-12-27,-0.3078985139597792,-0.1842595150842811,-0.10545983820158807
2022-12-28,-0.10632211912110495,-0.1727359573530227,-0.10537089288300061
2022-12-29,-0.11863988430674324,-0.17037264992094273,-0.10421432883928312
2022-12-30,-0.21589639344487416,-0.16525023580449547,-0.10172587302153184
2023-01-03,-0.20162504014983934,-0.17653243026693202,-0.10121464625079067
2023-01-04,-0.18557205866168783,-0.1752266202368507,-0.10113373963493053
2023-01-05,-0.20493575673199463,-0.17558057608265906,-0.10450023492484532
2023-01-06,-0.20367573888645646,-0.17669977934098874,-0.10748716760813808
2023-01-09,-0.20913784270743976,-0.17289894338649345,-0.108302924191175
2023-01-10,-0.18198306155688232,-0.17382937257587477,-0.1087556802280805
2023-01-11,-0.20783335192848443,-0.17446953213934105,-0.10992206114140453
2023-01-12,-0.22520300682467592,-0.1593623109495626,-0.10768996605279539
2023-01-13,-0.34774195880136577,-0.1644739681551605,-0.11489389113271296
2023-01-16,-0.42781794573177934,-0.17635601891457442,-0.11952992145503222
2023-01-17,-0.4281044669260504,-0.17667240910828705,-0.11939881169093078
2023-01-18,-0.34510285141195646,-0.17092464491910145,-0.12193746094125255
2023-01-19,-0.5632290456850857,-0.16853571186327546,-0.12491160202866594
2023-01-20,-0.5630696677070557,-0.17149317770377634,-0.1264531364503338
2023-01-30,-0.4933964778148985,-0.1656856239587142,-0.123961163336586
2023-01-31,-0.509715384129545,-0.1683135842624868,-0.12470478336934548
2023-02-01,-0.5390373853882477,-0.1708379995633835,-0.1253000916001791
2023-02-02,-0.5297115223632587,-0.1726488749652116,-0.12650706359025116
2023-02-03,-0.5065133175061126,-0.1817194022246593,-0.12664427608656958
2023-02-06,-0.3682281451761683,-0.17832083963627016,-0.12544588722986783
2023-02-07,-0.36059436257349503,-0.17593662764894472,-0.13077676354015869
2023-02-08,-0.34965731191116134,-0.16143062033512634,-0.12862126453057746
2023-02-09,-0.28735119036517115,-0.1585755966753457,-0.12499401137769227
2023-02-10,-0.2275591649040119,-0.15217913499263713,-0.12216687646527079
2023-02-13,-0.21290698975914107,-0.14964971768178045,-0.12201581552105005
2023-02-14,-0.2167401251366568,-0.14797883438393802,-0.12179951101507047
2023-02-15,-0.23905829664166303,-0.14572022681902505,-0.11891524079839441
2023-02-16,-0.26382708933070914,-0.14954377660146873,-0.1252669030592354
2023-02-17,-0.1996160374266042,-0.1462507897981744,-0.11860649365489968
2023-02-20,-0.307666941333796,-0.168927794737407,-0.12227034262289074
2023-02-21,-0.1652962051957153,-0.18067573952734922,-0.12099237146821232
2023-02-22,-0.18228441297242268,-0.1837015664771821,-0.12140670885270777
2023-02-23,-0.18377355812200316,-0.18948116718404479,-0.12153781790597196
2023-02-24,-0.21481381435677097,-0.1930001889482303,-0.13006999752949158
2023-02-27,-0.19682156073670146,-0.19568253443384306,-0.1323728508624585
2023-02-28,-0.23554320556998165,-0.18972983865340834,-0.13135468032529957
2023-03-01,-0.16832135048775954,-0.20244984345738018,-0.13056134787281298
2023-03-02,-0.14990467758618714,-0.2003068777415384,-0.12928319447514064
2023-03-03,-0.1320098148695958,-0.20121468877019086,-0.12767980690526173
2023-03-06,-0.14033528783016136,-0.1999327681919558,-0.13263322501050526
2023-03-07,-0.20726770993669788,-0.20137970677138134,-0.13502480828727978
2023-03-08,-0.2214976631934928,-0.2003582055493616,-0.13855496463767156
2023-03-09,-0.23237891711455128,-0.19995404762171187,-0.13802913030858707
2023-03-10,-0.30807471782082513,-0.20357461423856898,-0.14282008848709798
2023-03-13,-0.32182390723844234,-0.2055893323001903,-0.1442048055413516
2023-03-14,-0.35073349457883596,-0.20194560943234008,-0.14227486344420398
2023-03-15,-0.3567335911125971,-0.20349806990558486,-0.14363004473418217
2023-03-16,-0.38734680137254185,-0.21084611113820828,-0.15110629708990753
2023-03-17,-0.37706224535884325,-0.21344983510312768,-0.1480633887018931
2023-03-20,-0.41013571609214455,-0.21451991778066237,-0.14593431255810493
2023-03-21,-0.35687663683623877,-0.21793636792061064,-0.14489922495349955
2023-03-22,-0.5710194895305795,-0.20691395794113626,-0.1492122117781216
2023-03-23,-0.5908958295705385,-0.21027675405262172,-0.14810113772057562
2023-03-24,-0.5474253875355655,-0.2141664970875533,-0.15377483317928672
2023-03-27,-0.5200547899030363,-0.21665503050103802,-0.13343464971007069
2023-03-28,-0.5170117418278163,-0.22045433246812215,-0.17959013637294818
2023-03-29,-0.5529237658805408,-0.21999218546442706,-0.19767409540755507
2023-03-30,-0.6660395159305624,-0.2229353661179523,-0.2008668229185419
2023-03-31,-0.6963714168731754,-0.22027314316263832,-0.20245505993409554
2023-04-03,-0.7388397472384307,-0.226711459491495,-0.20569543045144553
2023-04-04,-0.7244047593634344,-0.22925970609238608,-0.20707685078154583
2023-04-06,-0.698271813589995,-0.23981937885123006,-0.20841090892529612
2023-04-07,-0.6050296939178229,-0.241459340625332,-0.2035651137544577
2023-04-10,-0.597275442930484,-0.2570846041565131,-0.20271799768361695
2023-04-11,-0.6015315874900203,-0.2596573449835007,-0.20294468731550716
2023-04-12,-0.578373657840075,-0.26174273240084084,-0.20292966428941175
2023-04-13,-0.46792356076902214,-0.2377705051089935,-0.21942668893647188
2023-04-14,-0.4936555666194146,-0.2381286843517299,-0.22392109355000842
2023-04-17,-0.46416456427435077,-0.25795513281010657,-0.2312279663703928
2023-04-18,-0.44276140125066665,-0.25484154249190466,-0.22988454178293066
2023-04-19,-0.42148833560686105,-0.2902804359599312,-0.2265139889454892
2023-04-20,-0.35383874581622493,-0.2900271699447927,-0.22572106069090186
2023-04-21,-0.46307269705154575,-0.2994705095603966,-0.24547181483746844
2023-04-24,-0.427565859870835,-0.30292522238690034,-0.243902472819857
2023-04-25,-0.45067885727528806,-0.3075779550069961,-0.24141741629651156
2023-04-26,-0.44506222742996177,-0.3093154771958673,-0.2423114265373597
2023-04-27,-0.3353711838075682,-0.2893813303956753,-0.2383187291975925
2023-04-28,-0.3642553459000929,-0.29197276331771493,-0.24623313091058313
2023-05-04,-0.3155848918461907,-0.29992862874737053,-0.24692292258728635
2023-05-05,-0.3270246898525887,-0.298592235016455,-0.249278432656125
2023-05-08,-0.3529332969503918,-0.30109683499501044,-0.25164338835177796
2023-05-09,-0.3521732485388829,-0.2990106726043997,-0.25145303589430257
2023-05-10,-0.3783764127112656,-0.2924381729029827,-0.2409525547090812
2023-05-11,-0.4524413960867449,-0.29160099315449234,-0.24262517481605625
2023-05-12,-0.3452302648597813,-0.28449016761237095,-0.23728339197378603
2023-05-15,-0.3946795034588707,-0.27803996852060936,-0.23694290912754706
2023-05-16,-0.3875496509279974,-0.27822757543160576,-0.2518533100692756
2023-05-17,-0.396673592568008,-0.2730687095657463,-0.25067337527832567
2023-05-18,-0.3820010235210766,-0.2752860975141904,-0.2511474517666198
2023-05-19,-0.21933937572475293,-0.26843600339496443,-0.24607505343439548
2023-05-22,-0.2282422853645539,-0.22953599481441714,-0.24858762796708936
2023-05-23,-0.2931502087513945,-0.25118518298175135,-0.2505251717434204
2023-05-24,-0.26419669328740575,-0.25778560481687435,-0.24856343696876965
2023-05-25,-0.19110913387904493,-0.26841151130531593,-0.24634328449838283
2023-05-26,-0.18979586263073006,-0.2859020983602832,-0.24561608093637427
2023-05-29,-0.20429600611376184,-0.2982243796830155,-0.24797467930798636
2023-05-30,-0.21660615461035101,-0.29517893585279736,-0.24747629419620432
2023-05-31,-0.3323472074598565,-0.2974621023683579,-0.2495272011581908
2023-06-01,-0.2892587038149868,-0.29876372572958376,-0.245748565362738
2023-06-02,-0.4598019747238195,-0.3150309255132705,-0.2525977066358368
2023-06-05,-0.48860935592520083,-0.3144218226372497,-0.254750197919025
2023-06-06,-0.45438819451912726,-0.33874055232198313,-0.258411373654755
2023-06-07,-0.4509367309496177,-0.30152674368591215,-0.26340811091791905
2023-06-08,-0.44532288856566177,-0.305246323130841,-0.2644323804286709
2023-06-09,-0.35395426888656645,-0.318450680059546,-0.2582568995438052
2023-06-12,-0.4153174081924697,-0.3189304502746893,-0.2517001987307552
2023-06-13,-0.31785491156468876,-0.31076541025949617,-0.24771576740952853
2023-06-14,-0.32001149383185945,-0.30576037084204166,-0.24750762220201608
2023-06-15,-0.47673593447997153,-0.32838031332617384,-0.2535898422142038
2023-06-16,-0.5185344310952525,-0.3401106189960659,-0.25942834903551104
2023-06-19,-0.533290741556778,-0.32827393150306955,-0.25552776877706146
2023-06-20,-0.551287836541064,-0.33233532529950355,-0.2539469153231032
2023-06-21,-0.5053610334319508,-0.33626869772395307,-0.2540776883752282
2023-06-26,-0.5299505440687254,-0.3526474682253488,-0.25700189369014137
2023-06-27,-0.5526433605150167,-0.3572165248613539,-0.2585841720533256
2023-06-28,-0.5564823991744602,-0.3572955653451407,-0.2557722977498162
2023-06-29,-0.5487939546596401,-0.3477142502875035,-0.2549067915809323
2023-06-30,-0.5062483387414342,-0.36584829106155586,-0.25483123481739145
2023-07-03,-0.523287701190057,-0.37456483770090104,-0.25549511811783887
2023-07-04,-0.5260236904388416,-0.3743778853790391,-0.2557645310713834
2023-07-05,-0.466295186069889,-0.37896723090998546,-0.25508625845201843
2023-07-06,-0.42426739779084294,-0.37285695129883684,-0.24958541967035222
2023-07-07,-0.40413591195678966,-0.36127436619184533,-0.2482680151495433
2023-07-10,-0.38962603071665236,-0.3591555194178045,-0.24099836013282527
2023-07-11,-0.3574122428348122,-0.35424614862906195,-0.2378321815779133
2023-07-12,-0.41390254388894776,-0.35335316456065835,-0.2351594242449591
2023-07-13,-0.41577185836710506,-0.3591162763708919,-0.24498193574792732
2023-07-14,-0.5061847424665489,-0.3614424734219648,-0.24552065675707643
2023-07-17,-0.5347462327106729,-0.3624098408129136,-0.2452305892934291
2023-07-18,-0.4161125052374393,-0.3619534303062055,-0.2454992356663521
2023-07-19,-0.3225162492475285,-0.36236961062908946,-0.2438041990057251
2023-07-20,-0.44620113703266,-0.3672579479560754,-0.24507346817173856
2023-07-21,-0.4498910641033313,-0.3667573603149734,-0.24533037157262114
2023-07-24,-0.4434730126073645,-0.36754156908072677,-0.23742955354162135
2023-07-25,-0.7545102849551397,-0.41980308700955077,-0.26531121480158426
2023-07-26,-0.7387634194636729,-0.4063435294289982,-0.2658478138154524
2023-07-27,-0.7407732234805112,-0.4062917606224275,-0.2661029326414657
2023-07-28,-0.7276925698627242,-0.4114898940621031,-0.26700779558967236
2023-07-31,-0.768127474205184,-0.41588208065049753,-0.2674656215503634
2023-08-01,-0.7589606983538474,-0.4120982032883494,-0.2677166930878538
2023-08-02,-0.7736553701207908,-0.4297776676464571,-0.2702389224803954
2023-08-03,-0.7160846981632505,-0.41580000941782086,-0.2656113181602928
2023-08-04,-0.7538034259081074,-0.41170867352092555,-0.26533642252126455
2023-08-07,-0.7455918952525014,-0.4112282335607606,-0.2660805648586844
2023-08-08,-0.7487136277560507,-0.411468415276698,-0.2711365349276333
2023-08-09,-0.755455024894152,-0.4233341867557651,-0.2723269145062508
2023-08-10,-0.7696273267602829,-0.4289167734262242,-0.27271408457068536
2023-08-11,-0.7108201723684588,-0.4257688165258325,-0.26574584489055847
2023-08-14,-0.7155939352901532,-0.44026528508743235,-0.26963555641242815
2023-08-15,-0.6835213253670329,-0.4424296780461391,-0.2681922634730335
2023-08-16,-0.6870095772524369,-0.4471456875748195,-0.2693736209001213
2023-08-17,-0.693552693860949,-0.4486200762895331,-0.2689501912885108
2023-08-18,-0.6905403164089322,-0.4511985228722022,-0.26929537741642495
2023-08-21,-0.71466326736393,-0.45751451214164385,-0.2746982593459016
2023-08-22,-0.697316579639594,-0.4731939942773672,-0.27883981774288114
2023-08-23,-0.4487106191062433,-0.4461181820681445,-0.2795217741983923
2023-08-24,-0.46870149619575713,-0.4975663061995382,-0.29068908981851227
2023-08-25,-0.44445961173973536,-0.4881916127921547,-0.2889507945609043
2023-08-28,-0.4148775983100887,-0.4898913184459347,-0.2968633194983766
2023-08-29,-0.44696752525228356,-0.4933985514310774,-0.2992538307270108
2023-08-30,-0.4338566698168729,-0.4929725492853306,-0.300255736332217
2023-08-31,-0.42498596743202277,-0.49660862829072083,-0.29889288548448917
2023-09-01,-0.5457929690629808,-0.510637558761651,-0.31567250575744904
2023-09-04,-0.5904192214706603,-0.5231464899957494,-0.3189493619292643
2023-09-05,-0.5760372545565,-0.5205877574111681,-0.31940438620149636
2023-09-06,-0.5540597548325756,-0.5109661582273597,-0.31604650261947753
2023-09-07,-0.5133962223932982,-0.4917281563730955,-0.30891690838029745
2023-09-08,-0.5159057396747649,-0.4945621138061464,-0.3094347671943391
2023-09-11,-0.4770170026601057,-0.4896790079658631,-0.3072741352969377
2023-09-12,-0.46339716385309293,-0.48787003613071306,-0.3074105089933905
2023-09-13,-0.5033697483730906,-0.48743476679731984,-0.3087136698521964
2023-09-14,-0.4717773463568568,-0.4841619030620605,-0.3054235145205029
2023-09-15,-0.4027895844735823,-0.46633798164271945,-0.30112675123419624
2023-09-18,-0.37517731658923487,-0.4603386533136298,-0.3018052111818297
2023-09-19,-0.27589245808908897,-0.4595087870618833,-0.3032128396746563
2023-09-20,-0.2037185527095144,-0.457606490283739,-0.3030744834816394
2023-09-21,-0.26634766470750715,-0.4572617325293193,-0.30549665068107085
2023-09-22,-0.401901682052593,-0.47475044172670416,-0.30690424988598114
2023-09-25,-0.42175315654218665,-0.4691441711776735,-0.30696597801246017
2023-09-26,-0.4486067043578932,-0.47237750028889447,-0.31099130394214036
2023-09-27,-0.4105900948373908,-0.4722168160525587,-0.3116085997846548
2023-09-28,-0.4208244512527355,-0.4727144445899428,-0.3158331827727034
2023-10-09,-0.416538466540996,-0.47307513937645845,-0.31580195765707636
2023-10-10,-0.3266313445088524,-0.46297053839298735,-0.3142372149553386
2023-10-11,-0.27795421050150493,-0.46618269922275124,-0.31416639412059993
2023-10-12,-0.2119857409834509,-0.4529227238746081,-0.3134260457992475
2023-10-13,-0.2691326586338931,-0.45732525291343296,-0.3170527389574297
2023-10-16,-0.3840992093445799,-0.45967375377979164,-0.32536282227954105
2023-10-17,-0.3969187075332006,-0.47490327874163113,-0.33131692640184723
2023-10-18,-0.4223259031380406,-0.4700865657528957,-0.3393390956869882
2023-10-19,-0.10384499834653588,-0.4171016605246589,-0.32045043059502876
2023-10-20,-0.11200647594791599,-0.42036934187397523,-0.3233737885949675
2023-10-23,-0.16653245537454434,-0.4273331161210625,-0.31409681238148157
2023-10-24,-0.23583867027965585,-0.4286399231800829,-0.31468208254006014
2023-10-25,-0.11704003591856892,-0.40758584267760045,-0.3196894925471732
2023-10-26,-0.12624778857969546,-0.41235218370905563,-0.31923259376558555
2023-10-27,-0.1075801745918487,-0.4066961287731578,-0.3393569709144836
2023-10-30,-0.05517187204818227,-0.404584995665384,-0.3383762030879966
2023-10-31,0.1488217197839268,-0.39468062064293624,-0.3387911302566528
2023-11-01,0.13724846322228085,-0.3938645449474248,-0.34031348765582214
2023-11-02,0.11665601556144553,-0.3962778006518306,-0.3442969302782662
2023-11-03,0.0864394845678492,-0.39809722766026845,-0.34552266869678333
2023-11-06,0.10679760624983102,-0.405241469422586,-0.336752387623462
2023-11-07,0.11305463160390293,-0.40319492011217745,-0.3370565696356129
2023-11-08,0.07697939509352696,-0.405355872572267,-0.3428503212480338
2023-11-09,0.11610691531423681,-0.4073894122810989,-0.3412369855250077
2023-11-10,0.0874689390768109,-0.39936739865772963,-0.3401851502370034
2023-11-13,0.12046537708512074,-0.39804263542927637,-0.3384588226316259
2023-11-14,0.14516295213880417,-0.39426952837207624,-0.33260928579868093
2023-11-15,0.17157919893955614,-0.3941956290153579,-0.3315994818901882
2023-11-16,0.0961116217390582,-0.4085593628573484,-0.333921047964366
2023-11-17,-0.37996308923061756,-0.4085920803717229,-0.3305160416293576
2023-11-20,-0.32352028187581156,-0.40880137126745847,-0.330862499357317
2023-11-21,-0.25451233360150965,-0.4121534636322552,-0.3296699198623155
2023-11-22,-0.008781496853224732,-0.3954615112393464,-0.3239440998571493
2023-11-23,-0.15549005125264934,-0.41136220756914504,-0.3265662457364625
2023-11-24,-0.17862655431761512,-0.4164442103992253,-0.30767389186446187
2023-11-27,-0.15051815406749366,-0.39888733150802713,-0.31246021967377974
2023-11-28,-0.11558719736421749,-0.39474387803092953,-0.31618656191535105
2023-11-29,-0.1265472056068993,-0.3983740169499753,-0.3238500037135
2023-11-30,-0.12244442592394789,-0.3981971915007858,-0.3340434386864876
2023-12-01,-0.09329306904457202,-0.397286188077749,-0.33990218137983846
2023-12-04,-0.047299665773788024,-0.3928260524236446,-0.3361819046457247
2023-12-05,-0.2275307436784318,-0.3939376217059028,-0.33798753141442617
2023-12-06,-0.2347731601126889,-0.39808870818892433,-0.3405177293328738
2023-12-07,-0.2370002845053472,-0.3771792353355734,-0.3397177014073576
2023-12-08,-0.22796708637396118,-0.37554844816127614,-0.3378734422495438
2023-12-11,-0.0847054860123913,-0.35834718566443013,-0.34356206135284456
2023-12-12,-0.0937453569857472,-0.35750367044236536,-0.32341453416544175
2023-12-13,-0.24492049306688132,-0.37153557950340244,-0.3321285069817343
2023-12-14,-0.22203504412445987,-0.38115272054865285,-0.3425821555641127
2023-12-15,-0.18322139285063535,-0.3811187510947337,-0.3430154110650428
2023-12-18,-0.17933715347024165,-0.39686434464868847,-0.3441974687868089
2023-12-19,-0.16385517547670933,-0.39611404461684974,-0.34128380849739454
2023-12-20,-0.10676772733538975,-0.3655585186505674,-0.3384348025045608
2023-12-21,-0.12484489654896058,-0.34156105639522244,-0.3354360016347081
2023-12-22,0.022991031911281493,-0.3491410461638303,-0.3333925696661887
2023-12-25,0.07414557051431658,-0.34211371483182135,-0.3321056023870824
2023-12-26,0.04418321640407189,-0.3370932797381197,-0.3323270015109184
2023-12-27,5.940797777711943e-05,-0.33332516592883715,-0.34173620752612394
2023-12-28,-0.21228758376245682,-0.3382094339840301,-0.3459835869713652
2023-12-29,-0.20833385901243096,-0.33720129332397064,-0.3453500503788234
2024-01-02,-0.09729240561536294,-0.32232257928831837,-0.3327854236218004
2024-01-03,-0.1331387906055661,-0.33295914381534725,-0.34562307530159614
2024-01-04,-0.06451922541557899,-0.32450789683757386,-0.34716339804232454
2024-01-05,-0.07668396106351806,-0.32555190737387174,-0.3482233694735361
2024-01-08,-0.02980627794898094,-0.3156320356755151,-0.3458554636011126
2024-01-09,0.0028850694244985098,-0.31323211818196994,-0.34211818999525956
2024-01-10,-0.028080402919899158,-0.3069515079851536,-0.33201050950975847
2024-01-11,-0.01806079499100722,-0.30737547431999124,-0.33092398608114226
2024-01-12,0.18998745546183407,-0.30510914025557945,-0.32647469775255533
2024-01-15,0.16716035316033814,-0.3053753274988976,-0.3267883906352835
2024-01-16,0.16697203882020614,-0.30538261981597264,-0.33040773503924764
2024-01-17,-0.0012671119342236017,-0.31696168363680555,-0.3369512079707674
2024-01-18,-0.07078120435412624,-0.31622552761538475,-0.3361961149854554
2024-01-19,-0.10829202483994474,-0.31474732301474706,-0.33525652611076967
2024-01-22,-0.21077903281263377,-0.32200048776341705,-0.3388538018855034
2024-01-23,-0.2426402448025402,-0.3223684203391455,-0.3410659483657081
2024-01-24,-0.25811620396455437,-0.31598568640963426,-0.33774329542699444
2024-01-25,-0.18154153730324032,-0.29648984029673936,-0.32874941257414486
2024-01-26,-0.183093418941207,-0.20872600697091448,-0.32273323998470954
2024-01-29,-0.10274616320470051,-0.21437600353597355,-0.3159788460984455
2024-01-30,-0.22369689922707384,-0.23570505856989146,-0.32396472702375956
2024-01-31,-0.3209858931111572,-0.2262492384157383,-0.32596503936099563
2024-02-01,-0.3281980194113823,-0.22401242676601735,-0.32785335876539284
2024-02-02,-0.333513107919134,-0.22398348714765123,-0.32480577122021465
2024-02-05,-0.2994876853906519,-0.21592323930410298,-0.3317508528182106
2024-02-06,-0.5607154864031623,-0.2894455849733276,-0.35184453792849185
2024-02-07,-0.542821199612849,-0.2792634909242032,-0.3446886441490482
2024-02-08,-0.5864776610795497,-0.2837048094051198,-0.34668726493865376
2024-02-19,-0.527601528034366,-0.26702663463276466,-0.33873638897364644
2024-02-20,-0.6060806694633836,-0.2655028879000912,-0.34356735631110513
2024-02-21,-0.5533484525396276,-0.2488756905387398,-0.33869990004166367
2024-02-22,-0.5315381240425476,-0.23898277901121032,-0.3357832714102593
2024-02-23,-0.504430967968633,-0.2364908730613646,-0.3421658975461258
2024-02-26,-0.49310455709725554,-0.24170624880898586,-0.3454742957121976
2024-02-27,-0.4983649714421256,-0.23970184317069015,-0.34700195902256425
2024-02-28,-0.513883327054637,-0.2476107933030002,-0.3509409527448709
2024-02-29,-0.5056724398887005,-0.2323596458258597,-0.3452659694516039
2024-03-01,-0.4181917572927842,-0.225282990026932,-0.34574202591143954
2024-03-04,-0.45775108328907443,-0.20919212788914376,-0.3477580956691036
2024-03-05,-0.46916092675579596,-0.20979423726210053,-0.33284129824623826
2024-03-06,-0.4773891589481609,-0.21344253895388188,-0.35338451292885015
2024-03-07,-0.38539064000750833,-0.21540027654706784,-0.3499071271821581
2024-03-08,-0.3665179702391918,-0.21375755639341615,-0.35078052668700077
2024-03-11,-0.3930382277390579,-0.21001951687315226,-0.350791544529587
2024-03-12,-0.3799825975880758,-0.2119322321333412,-0.35105297713131617
2024-03-13,-0.3953694838575384,-0.2150315011609525,-0.3543438044945709
2024-03-14,-0.11012885796708544,-0.2008142289073014,-0.35582307451683365
2024-03-15,-0.14105736425462995,-0.18321216718170816,-0.35596547450905314
2024-03-18,-0.11733708435467449,-0.18321026310714936,-0.35472573945970487
2024-03-19,-0.21592010082131938,-0.19456479368205937,-0.3556193695453547
2024-03-20,-0.20640994690179063,-0.2082785540444822,-0.3524531300327351
2024-03-21,-0.2820711753662895,-0.20642405192115046,-0.35303520427746754
2024-03-22,-0.18596878506833486,-0.18772989774652812,-0.34080830647356813
2024-03-25,-0.18012313806214034,-0.18626091815677404,-0.33837355194022706
2024-03-26,-0.14920642925399114,-0.18348073518438504,-0.3366657185758264
2024-03-27,-0.19540038645149257,-0.19123098724425094,-0.3381682700662697
2024-03-28,-0.12522316357575744,-0.20674757154298548,-0.3383627165828369
2024-03-29,-0.15429848764564305,-0.1952800471447711,-0.32871450255047535
2024-04-01,-0.25784883124171154,-0.22344136997978267,-0.33976780960634306
2024-04-02,-0.2900015362452388,-0.22645681849071667,-0.3400660023695175
2024-04-03,-0.3352950948780227,-0.22222273231080014,-0.3377694735428236
2024-04-08,-0.33395230915643914,-0.19932145503033996,-0.33918824725167757
2024-04-09,-0.35754909528943324,-0.20276393325905037,-0.33722203838255216
2024-04-10,-0.3000211264011053,-0.1951819191335222,-0.33506149567773263
2024-04-11,-0.28021996731221055,-0.19520480422128006,-0.33450083928990776
2024-04-12,-0.3031082849552463,-0.2012807618869411,-0.3377468589681524
2024-04-15,-0.24361166104879664,-0.19719268207131735,-0.33371049941727554
2024-04-16,-0.27007866918420936,-0.20433483207255523,-0.33163309506285243
2024-04-17,-0.27966665719088035,-0.20181760800422266,-0.33117539643885935
2024-04-18,-0.2835022465070331,-0.20424283392258583,-0.3261269374778112
2024-04-19,-0.23087604039642745,-0.19726329905167123,-0.3252426058528473
2024-04-22,-0.22494856826245416,-0.19446970392084842,-0.3256528043978819
2024-04-23,-0.2551539475756491,-0.19746298106609453,-0.33351110862511785
2024-04-24,-0.4100801227612362,-0.20659711620192384,-0.334189807510603
2024-04-25,-0.42592010958774523,-0.26115567882128876,-0.3347761391137899
2024-04-26,-0.500953527423773,-0.2761010971478975,-0.34385803170379026
2024-04-29,-0.5172244938978519,-0.28781605344905864,-0.35355013213942765
